A	B
TNRC6C	NRBP2
SMARCD3	NRBP2
DOP1A	NRBP2
BCKDHB	NRBP2
KIZ	NRBP2
PICK1	NRBP2
NINL	NRBP2
ZC3H12B	NRBP2
DMPK	NRBP2
TBC1D17	NRBP2
CUBN	NRBP2
WFS1	NRBP2
AADAT	NRBP2
PRPF40B	NRBP2
RCOR3	NRBP2
HMGN3	NRBP2
NR2C1	NRBP2
IFT81	NRBP2
BBS2	NRBP2
TRPM4	NRBP2
ZRANB2	NRBP2
ZNF414	NRBP2
DTNA	NRBP2
RALGPS1	NRBP2
LMBR1L	NRBP2
CDAN1	NRBP2
ADAMTS10	NRBP2
INTS3	NRBP2
MBOAT2	NRBP2
ZMYM3	NRBP2
OGT	NRBP2
CAMK2G	NRBP2
KIAA1328	NRBP2
CACNA1C	NRBP2
MAGI1	NRBP2
MARVELD1	NRBP2
MICU3	NRBP2
DHRS1	NRBP2
DZIP1L	NRBP2
ZFAND2B	NRBP2
ZNF362	NRBP2
RUSC1	NRBP2
PGAP3	NRBP2
INTS6L	NRBP2
FN3K	NRBP2
ZNF226	NRBP2
ING5	NRBP2
GSTA4	NRBP2
HECTD4	NRBP2
GOLGA8A	NRBP2
TMEM80	NRBP2
ULK1	NRBP2
EPM2AIP1	NRBP2
ZNF784	NRBP2
TLCD5	NRBP2
SPACA6	NRBP2
TTC32	NRBP2
LRRC37B	NRBP2
RFC2	IFITM2
YIPF1	IFITM2
TLE2	IFITM2
IFI35	IFITM2
EDEM2	IFITM2
CISD1	IFITM2
ASS1	IFITM2
FKBP11	IFITM2
PHC2	IFITM2
MLKL	IFITM2
RIN1	IFITM2
CASP10	TNFAIP2
TNFRSF1B	TNFAIP2
SCARF1	TNFAIP2
EPB41L3	TNFAIP2
CMIP	TNFAIP2
NABP1	TNFAIP2
MCTP1	TNFAIP2
ZNF207	ZNF445
ATP6V0A1	ZNF445
TUBG2	ZNF445
HACE1	ZNF445
RCOR1	ZNF445
DEPDC5	ZNF445
TRMU	ZNF445
PNN	ZNF445
UQCC1	ZNF445
PRPF40B	ZNF445
MCM9	ZNF445
NPRL2	ZNF445
ZMYM2	ZNF445
SYMPK	ZNF445
IRF3	ZNF445
GGT7	ZNF445
RBSN	ZNF445
ANKRD16	ZNF445
HNRNPD	ZNF445
LMBR1L	ZNF445
DPH7	ZNF445
DZIP1L	ZNF445
SAFB	ZNF445
CRTC2	ZNF445
MRNIP	ZNF445
GPR155	ZNF445
ATXN2L	ZNF445
HNRNPA3	ZNF445
DCP2	ZNF445
RBM4	ZNF445
POU6F1	ZNF445
EIF4ENIF1	ZNF445
BRF1	ZNF445
ZNF14	PGBD2
SMG8	PGBD2
PDIK1L	PGBD2
GCC1	PGBD2
NUCB2	TCEAL9
SELENOK	TCEAL9
TMED7	TCEAL9
ANXA1	TCEAL9
METTL5	TCEAL9
AP3S1	TCEAL9
RPS27L	TCEAL9
USP11	RAB11B
TMEM109	RAB11B
CD81	RAB11B
ST3GAL3	RAB11B
ECHDC1	PRMT3
NPEPPS	PRPF39
HSD17B1	ZNF74
ABCC5	ZNF74
PRR12	ZNF74
SEMA6C	ZNF74
INTS7	ZNF74
TYSND1	ZNF74
LRRC20	ZNF74
SCRIB	ZNF74
WIPI1	UBALD2
CCND3	UBALD2
SLC49A4	UBALD2
RNF149	UBALD2
MCAM	GALNT17
EFHD1	GALNT17
RBM6	ZBTB37
OSBPL7	ZBTB37
AKAP8L	ZBTB37
TNK2	ZBTB37
ZNF76	ZBTB37
CRMP1	ZBTB37
SEC31B	ZBTB37
THOC1	ZBTB37
MYO15A	ZBTB37
AAAS	ZBTB37
IFT27	ZBTB37
JAG1	ZBTB37
KLF8	ZBTB37
LIG1	ZBTB37
PLEKHA8	ZBTB37
DCUN1D4	ZBTB37
ALDH5A1	ZBTB37
ABCD4	ZBTB37
PYROXD2	ZBTB37
ECHDC2	ZBTB37
IFT81	ZBTB37
KHDC4	ZBTB37
KMT5C	ZBTB37
SLC2A11	ZBTB37
PCNX2	ZBTB37
RALGPS1	ZBTB37
MAPK8IP3	ZBTB37
VAMP1	ZBTB37
CSAD	ZBTB37
ZCCHC2	ZBTB37
MTF2	ZBTB37
POU2F1	ZBTB37
FAM193B	ZBTB37
ZMYM3	ZBTB37
MICU3	ZBTB37
ELMSAN1	ZBTB37
DONSON	ZBTB37
ACP6	ZBTB37
PUS10	ZBTB37
ANKZF1	ZBTB37
TP53INP1	ZBTB37
KIF27	ZBTB37
TRIM66	ZBTB37
TRANK1	ZBTB37
TTC21A	ZBTB37
PLEKHA2	ZBTB37
ZNF160	ZBTB37
ZNF540	ZBTB37
ZNF680	ZBTB37
LRRC37A3	ZBTB37
WDR73	ZBTB37
DNHD1	ZBTB37
D2HGDH	ZBTB37
UBA7	ZBTB37
NPIPA1	ZBTB37
GPR173	ZBTB37
PLEKHG1	IL3RA
CMIP	IL3RA
SPNS2	IL3RA
COX10	CCDC137
MCAT	CCDC137
PRMT5	CCDC137
PNPO	CCDC137
LTBR	CCDC137
DNMT1	CCDC137
TACO1	CCDC137
TPMT	CCDC137
SLC39A1	CCDC137
ALG8	CCDC137
RRP1B	CCDC137
PHB	CCDC137
ESRRA	CCDC137
ICA1	ARL15
CASP10	ARL15
PRKCH	ARL15
TMCC3	ARL15
DOCK9	ARL15
MAP3K1	ARL15
STARD8	ARL15
ARRB1	ARL15
ARHGAP29	ARL15
RGL1	ARL15
ELMO1	ARL15
PKN3	ARL15
HEG1	ARL15
CDH5	ARL15
F8	ARL15
TUBE1	CDK10
ABCC5	CDK10
ARAP3	CDK10
MBOAT7	CDK10
CHTF18	CDK10
ZNF780B	CDK10
SLC27A1	CDK10
NPHP4	CDK10
DLG4	CDK10
FBXL8	CDK10
SLC38A6	CDK10
CCDC24	CDK10
WDR90	CDK10
LRRC37A3	CDK10
AFMID	CDK10
FGR	TCN2
CASP10	TCN2
CD4	TCN2
BTK	TCN2
TYROBP	TCN2
ALOX5	TCN2
TACC3	TCN2
WAS	TCN2
PRKCH	TCN2
GRN	TCN2
LCP2	TCN2
CYBA	TCN2
KCNQ1	TCN2
TBXAS1	TCN2
FAR2	TCN2
SPI1	TCN2
KCNAB2	TCN2
STXBP2	TCN2
SMAP2	TCN2
PILRA	TCN2
AKR1B1	TCN2
SNX10	TCN2
SH3BP2	TCN2
ARHGAP4	TCN2
MFNG	TCN2
NCF4	TCN2
LGMN	TCN2
PYCARD	TCN2
CTSH	TCN2
CD33	TCN2
CPVL	TCN2
TRIM14	TCN2
DOCK8	TCN2
RASSF4	TCN2
LIPA	TCN2
TSPAN14	TCN2
UNC93B1	TCN2
MS4A6A	TCN2
MS4A4A	TCN2
IL10RA	TCN2
SLC15A3	TCN2
SELPLG	TCN2
PTPN6	TCN2
PLEK	TCN2
NCF2	TCN2
RPS6KA1	TCN2
VAMP8	TCN2
MFSD1	TCN2
NPC2	TCN2
FLVCR2	TCN2
PTK2B	TCN2
PLBD1	TCN2
SASH3	TCN2
NCKAP1L	TCN2
PSD4	TCN2
EVI2A	TCN2
FAM78A	TCN2
WDFY4	TCN2
RIPK3	TCN2
GMFG	TCN2
MPP1	TCN2
EMILIN2	TCN2
DOCK2	TCN2
HAVCR2	TCN2
CPM	TCN2
NPL	TCN2
LCP1	TCN2
ARRB1	TCN2
PARVG	TCN2
IRF8	TCN2
SSH2	TCN2
ARRB2	TCN2
PIK3R5	TCN2
TMC6	TCN2
MYO1F	TCN2
C1orf162	TCN2
CD53	TCN2
OTULINL	TCN2
IQGAP2	TCN2
SLC18B1	TCN2
DOK2	TCN2
FERMT3	TCN2
IL18	TCN2
FLI1	TCN2
SLC7A7	TCN2
ELMO1	TCN2
UBXN11	TCN2
FCER1G	TCN2
ITGB2	TCN2
SCIMP	TCN2
LAPTM5	TCN2
CTSS	TCN2
ARHGAP25	TCN2
CTSB	TCN2
FBP1	TCN2
FOLR2	TCN2
C2	TCN2
LAIR1	TCN2
LGALS9	TCN2
ITGAM	TCN2
MTSS1	TCN2
IL16	TCN2
SMPDL3A	TCN2
C1QB	TCN2
C1QA	TCN2
UCP2	TCN2
PRSS36	TCN2
HCLS1	TCN2
ARHGAP45	TCN2
SLC9A3R2	GAS2L1
SNPH	GAS2L1
PLXNA1	GAS2L1
B4GALT2	GAS2L1
TMEM8A	GAS2L1
P3H4	GAS2L1
PLCB3	GAS2L1
MGAT4B	GAS2L1
SLC4A2	GAS2L1
CACNB3	GAS2L1
PUSL1	GAS2L1
ACER3	ATP6V0A2
NUP50	ATP6V0A2
YKT6	ATP6V0A2
TTL	ATP6V0A2
MSTO1	ATP6V0A2
KRAS	ATP6V0A2
ARPC5L	ATP6V0A2
PMM2	ATP6V0A2
MAP11	ATP6V0A2
PCGF6	ATP6V0A2
LETM1	ATP6V0A2
ZNF35	ATP6V0A2
RNASEH1	ATP6V0A2
AKIRIN1	ATP6V0A2
DPY19L3	ATP6V0A2
FPGS	HGS
STK10	TNFAIP8L1
SH3BP2	TNFAIP8L1
SLC38A7	TNFAIP8L1
TIMELESS	TNFAIP8L1
PCDH12	TNFAIP8L1
DOK1	TNFAIP8L1
CEP85	TNFAIP8L1
CARD6	TNFAIP8L1
ADCY3	TNFAIP8L1
PRXL2B	TNFAIP8L1
PKN3	TNFAIP8L1
WDR81	TNFAIP8L1
LRATD2	TNFAIP8L1
MYD88	TNFAIP8L1
TMEM255B	TNFAIP8L1
PPIL2	RAD51D
FYN	MAPK11
PRKCH	MAPK11
MOK	MAPK11
EFNB1	MAPK11
SEMA6A	MAPK11
CARD10	MAPK11
CHKA	MAPK11
MDFI	MAPK11
SLC12A7	MAPK11
BIN1	MAPK11
CLSTN3	MAPK11
IGFBP4	MAPK11
CMIP	MAPK11
FGD5	MAPK11
RHPN1	MAPK11
RALGDS	MAPK11
CYB5A	MAPK11
RAB3IL1	MAPK11
AGPAT2	MAPK11
MARCKSL1	MAPK11
MCTP1	MAPK11
HIC1	MAPK11
TDRP	MAPK11
OAF	MAPK11
CSF1	MAPK11
MAP3K14	SP140L
GALC	SP140L
ALPK1	SP140L
MOK	SP140L
MAP3K1	SP140L
DMXL2	SP140L
DNAH1	SP140L
DGLUCY	SP140L
MARCHF1	SP140L
ATXN7L1	SP140L
RNF166	SP140L
PLEKHA2	SP140L
PRKCE	SP140L
B3GNTL1	SP140L
DVL2	TARSL2
CRAMP1	TARSL2
XAB2	TARSL2
CBFA2T2	TARSL2
CNOT3	TARSL2
DHPS	TARSL2
MTMR3	TARSL2
DIDO1	TARSL2
WDR59	TARSL2
CCP110	TARSL2
ZFAND1	TARSL2
RCOR3	TARSL2
RPAIN	TARSL2
MAU2	TARSL2
WDR33	TARSL2
NPEPPS	TARSL2
NSD3	TARSL2
NADK2	TARSL2
SAFB	TARSL2
TRMT10B	TARSL2
HINFP	TARSL2
UBOX5	TARSL2
PIAS1	METTL7A
CARMIL1	METTL7A
EHHADH	METTL7A
TBCC	METTL7A
TST	METTL7A
IDH1	METTL7A
GFOD1	METTL7A
NCAPG2	METTL7A
CPT2	METTL7A
TOR2A	METTL7A
ZDHHC12	METTL7A
ANTXR2	METTL7A
TGFBR2	METTL7A
CITED2	METTL7A
FRAT1	METTL7A
GPR34	METTL7A
FRMD3	METTL7A
SHMT1	METTL7A
ZFP3	METTL7A
ABAT	METTL7A
FOXC1	SH3BGR
PLS3	SH3BGR
CPED1	SH3BGR
HSPB1	SH3BGR
PRUNE2	SH3BGR
KANK1	SH3BGR
NCS1	SH3BGR
ACTA2	SH3BGR
PDZRN3	SH3BGR
MAP1B	SH3BGR
NACAD	SH3BGR
AOPEP	SH3BGR
KCNMA1	SH3BGR
PPP2R2B	SH3BGR
PACSIN3	SH3BGR
NPNT	SH3BGR
PCDH7	SH3BGR
TTLL11	SH3BGR
TCEAL2	SH3BGR
PRX	ZSWIM9
ELK1	ZSWIM9
CASP10	GPRIN3
ITGAL	GPRIN3
BTK	GPRIN3
TYROBP	GPRIN3
CD74	GPRIN3
TYMP	GPRIN3
TNFRSF1B	GPRIN3
ARAP2	GPRIN3
GNA15	GPRIN3
ARHGAP15	GPRIN3
PAG1	GPRIN3
STXBP2	GPRIN3
EPB41L3	GPRIN3
SMAP2	GPRIN3
ARHGAP4	GPRIN3
CYTH4	GPRIN3
TNFSF13B	GPRIN3
ATP8B4	GPRIN3
DMXL2	GPRIN3
DOCK8	GPRIN3
SPOCK2	GPRIN3
CYTH1	GPRIN3
SLC15A3	GPRIN3
SH2B3	GPRIN3
CRYBG1	GPRIN3
CD86	GPRIN3
KYNU	GPRIN3
NCF2	GPRIN3
CD48	GPRIN3
LRMP	GPRIN3
CXCR4	GPRIN3
NCKAP1L	GPRIN3
SH3TC1	GPRIN3
PSD4	GPRIN3
EVI2A	GPRIN3
FGD3	GPRIN3
RHBDF2	GPRIN3
PTPRE	GPRIN3
AMPD3	GPRIN3
HAVCR2	GPRIN3
PLCB2	GPRIN3
BMP2K	GPRIN3
ITGAX	GPRIN3
ZMYND15	GPRIN3
FCGR2A	GPRIN3
IQGAP2	GPRIN3
TNFRSF21	GPRIN3
SLC18B1	GPRIN3
VENTX	GPRIN3
ADAM8	GPRIN3
SAMSN1	GPRIN3
RNF166	GPRIN3
F11R	GPRIN3
ABCG1	GPRIN3
ICOSLG	GPRIN3
JAML	GPRIN3
CXCL16	GPRIN3
LAPTM5	GPRIN3
CTSS	GPRIN3
TAGAP	GPRIN3
C2	GPRIN3
CD300A	GPRIN3
IL7R	GPRIN3
GPR183	GPRIN3
OSCAR	GPRIN3
PTGER4	GPRIN3
CLEC7A	GPRIN3
SMPDL3A	GPRIN3
PARP15	GPRIN3
CIITA	GPRIN3
FAT1	ROR1
PRUNE2	ROR1
KANK1	ROR1
NCS1	ROR1
PDZRN3	ROR1
MYH11	ROR1
TSPAN2	ROR1
SHROOM3	ROR1
RGS5	ROR1
CNTN4	ROR1
ITGA9	ROR1
CAMK2G	ROR1
MPP7	ROR1
RASSF3	ROR1
PGM5	ROR1
KCNMA1	ROR1
PCDH7	ROR1
TTLL11	ROR1
CUEDC1	FAAP100
OAS2	IRF7
PLAAT4	IRF7
RBM6	L3MBTL1
LUC7L	L3MBTL1
MTMR11	L3MBTL1
RUFY3	L3MBTL1
CACNB1	L3MBTL1
SPEG	L3MBTL1
ARHGEF10L	L3MBTL1
ZNF506	L3MBTL1
SMARCD3	L3MBTL1
TRAF5	L3MBTL1
ALG9	L3MBTL1
MYO15A	L3MBTL1
TNRC6B	L3MBTL1
DHX35	L3MBTL1
PIGL	L3MBTL1
DCUN1D4	L3MBTL1
LRP2BP	L3MBTL1
CPSF6	L3MBTL1
CEP85L	L3MBTL1
ALDH5A1	L3MBTL1
KCNC4	L3MBTL1
ATAD2B	L3MBTL1
CRY2	L3MBTL1
IFT81	L3MBTL1
KLC1	L3MBTL1
XRCC3	L3MBTL1
PLEKHG3	L3MBTL1
OSBPL2	L3MBTL1
DCAF8	L3MBTL1
ARHGAP32	L3MBTL1
ANKRD36	L3MBTL1
GARNL3	L3MBTL1
NTRK3	L3MBTL1
ADAMTS10	L3MBTL1
GATAD2B	L3MBTL1
WDPCP	L3MBTL1
DIS3L2	L3MBTL1
AGBL3	L3MBTL1
CACNA1C	L3MBTL1
MIPOL1	L3MBTL1
MICU3	L3MBTL1
RBPMS	L3MBTL1
DZIP1L	L3MBTL1
ZFAND2B	L3MBTL1
DONSON	L3MBTL1
CCDC24	L3MBTL1
STARD9	L3MBTL1
BRSK1	L3MBTL1
PPP1R32	L3MBTL1
ACOT11	L3MBTL1
FUBP1	L3MBTL1
IGSF8	L3MBTL1
KIF27	L3MBTL1
TRIM66	L3MBTL1
RIMKLB	L3MBTL1
FN3K	L3MBTL1
TRANK1	L3MBTL1
SETD5	L3MBTL1
ATG4B	L3MBTL1
GOLGA8A	L3MBTL1
LRRC75B	L3MBTL1
ALS2CL	L3MBTL1
D2HGDH	L3MBTL1
TLCD5	L3MBTL1
UBA7	L3MBTL1
SPACA6	L3MBTL1
RBM12B	L3MBTL1
MAATS1	L3MBTL1
TTC32	L3MBTL1
GPR173	L3MBTL1
MROH7	L3MBTL1
TCTE3	L3MBTL1
C18orf21	BRCC3
DCLRE1C	BRCC3
ST7	PRKG1
TMEM159	PRKG1
CALCOCO1	PRKG1
FBXO42	PRKG1
FOXC1	PRKG1
LIMCH1	PRKG1
NEO1	PRKG1
PFN2	PRKG1
ITGB5	PRKG1
TXNDC16	PRKG1
LTBP4	PRKG1
NDRG3	PRKG1
CDS2	PRKG1
MAGED2	PRKG1
BEX4	PRKG1
NALCN	PRKG1
MYEF2	PRKG1
OGN	PRKG1
KANK1	PRKG1
GAB1	PRKG1
BCL7A	PRKG1
GPLD1	PRKG1
GLS	PRKG1
PCDHB10	PRKG1
BCAS4	PRKG1
SPECC1	PRKG1
SNRPN	PRKG1
TTBK2	PRKG1
RGN	PRKG1
MTUS2	PRKG1
TMEM106C	PRKG1
ANKRD6	PRKG1
SLC41A2	PRKG1
TMEM8B	PRKG1
PREPL	PRKG1
AEBP2	PRKG1
SLAIN1	PRKG1
SCAPER	PRKG1
ERBB2	PRKG1
RGS5	PRKG1
TIAM2	PRKG1
DIAPH2	PRKG1
AOPEP	PRKG1
TMEM25	PRKG1
THRB	PRKG1
PID1	PRKG1
TMEM237	PRKG1
DYNC1I1	PRKG1
RAVER2	PRKG1
PBXIP1	PRKG1
RIMKLB	PRKG1
SPINT2	PRKG1
NAALADL2	PRKG1
PDE4DIP	PRKG1
ERBB4	PRKG1
EXT1	PRKG1
TCEAL2	PRKG1
FZD4	NR2F2
STAR	DLK1
NAV3	LSAMP
SEMA3G	OLFML2A
ITGA6	OLFML2A
CARD10	OLFML2A
CCM2L	OLFML2A
CHRDL1	OLFML2A
DNM1	OLFML2A
EBF3	OLFML2A
ASPA	OLFML2A
CLIC5	OLFML2A
MYO5C	OLFML2A
CBFA2T3	OLFML2A
USHBP1	OLFML2A
RAMP2	OLFML2A
THSD1	OLFML2A
PLEKHA6	OLFML2A
DENND2A	OLFML2A
DIPK2B	OLFML2A
ROBO4	OLFML2A
ACE	OLFML2A
PDE9A	OLFML2A
NOSTRIN	OLFML2A
EMCN	OLFML2A
CYYR1	OLFML2A
LDB2	OLFML2A
SCN4B	OLFML2A
CDH5	OLFML2A
TSHZ2	OLFML2A
C16orf70	SP1
C17orf80	SP1
ZNF41	SP1
IFT22	MRPL40
SUGP2	PCGF3
ETNK1	PCGF3
CELF1	PCGF3
DIP2A	PCGF3
ABHD18	PCGF3
ASXL1	PCGF3
MROH1	PCGF3
GALC	LMLN
NIPAL2	LMLN
DNAH1	LMLN
OSGEPL1	LMLN
DGLUCY	LMLN
VILL	LMLN
SKP2	LMLN
PCYOX1L	LMLN
KIAA1841	LMLN
CD59	P4HB
PLOD3	P4HB
CDK2AP1	P4HB
ARSB	P4HB
ARPC1B	P4HB
P3H4	P4HB
FKBP10	P4HB
RCN3	P4HB
VOPP1	P4HB
MGAT4B	P4HB
GALNT10	P4HB
SMPD1	P4HB
PDK2	PBX1
MCCC1	PBX1
EPB41L2	PBX1
PHLPP1	PBX1
BCKDHB	PBX1
MECOM	PBX1
FOXRED2	PBX1
PXMP4	PBX1
MID1	PBX1
ALDH2	PBX1
ADGRL2	PBX1
ALDH6A1	PBX1
MYH11	PBX1
RAB30	PBX1
DBT	PBX1
CARF	PBX1
LRIG3	PBX1
MINDY1	PBX1
SELENBP1	PBX1
C1orf56	PBX1
GPD1L	PBX1
ADGRA3	PBX1
PID1	PBX1
COQ8A	PBX1
PTPN13	PBX1
CMBL	PBX1
ALDH7A1	PBX1
ST5	PBX1
MN1	PBX1
SPTLC3	PBX1
TSHZ1	PBX1
LMO7	SHC4
SNAPC1	ZFP36L1
CDK17	ZFP36L1
SLC2A3	ZFP36L1
TRAF4	ZFP36L1
NFKB2	ZFP36L1
LRP5L	ZFP36L1
ERF	ZFP36L1
RLF	ZFP36L1
RARA	ZFP36L1
RNF122	ZFP36L1
BHLHE40	ZFP36L1
HILPDA	ZFP36L1
ADM	ZFP36L1
ELMSAN1	ZFP36L1
ETS2	ZFP36L1
TAF1D	ZFP36L1
SMAD3	ZFP36L1
PFKFB3	ZFP36L1
RAI14	NTF3
BCAR1	NTF3
ACTN1	NTF3
MRVI1	NTF3
ATP8B1	NTF3
PLS3	NTF3
C1orf198	NTF3
HABP4	NTF3
AKAP6	NTF3
SLC25A4	NTF3
ENAH	NTF3
PDLIM3	NTF3
PDLIM5	NTF3
DAPK3	NTF3
VASN	NTF3
FOXL1	NTF3
TDRD3	BRWD1
PNN	BRWD1
DIDO1	BRWD1
CAPRIN2	BRWD1
ARMCX5	BRWD1
PHF21A	BRWD1
SRSF1	BRWD1
BBS4	BRWD1
RPRD1A	BRWD1
LUC7L2	BRWD1
AUH	BRWD1
TCF7L2	BRWD1
NADK2	BRWD1
HNRNPDL	BRWD1
AHCYL2	BRWD1
ZNF160	BRWD1
CCDC66	BRWD1
CEP57L1	BRWD1
NAPG	MOSMO
DNTTIP1	DRG1
LDHB	DRG1
BRIX1	DRG1
PRDX6	DRG1
TPRKB	DRG1
RPP30	DRG1
SSR2	DRG1
LSM6	DRG1
TNRC18	ANKFY1
AGPS	YTHDF3
JKAMP	YTHDF3
PCNX4	YTHDF3
SGPP1	YTHDF3
TOPBP1	YTHDF3
ZNF689	ZNF696
HPS6	ZNF696
ZBTB39	ZNF696
SMG8	ZNF696
RIOX1	ZNF696
GCC1	ZNF696
TIGD5	ZNF696
PGBD2	ZNF696
BAZ2A	CXorf38
NLK	CXorf38
STK4	CXorf38
SLC11A2	CXorf38
AAK1	CXorf38
MTR	CXorf38
CEP170	CXorf38
CELF1	CXorf38
PAXBP1	CXorf38
CYB5R3	DMWD
CTIF	DMWD
ABR	DMWD
C19orf47	DMWD
RUSC1	DMWD
FBLIM1	DMWD
TOM1L2	DMWD
MCUR1	SLC52A2
HOMER3	SLC52A2
JMJD4	SLC52A2
MICALL1	SLC52A2
PIEZO1	SLC52A2
GOT1	SLC52A2
GTF3A	SLC52A2
DNMT1	SLC52A2
TIMM17A	SLC52A2
FURIN	SLC52A2
DGKZ	SLC52A2
CCT5	SLC52A2
SRP19	SLC52A2
KRTCAP2	SLC52A2
QSOX2	SLC52A2
FGR	IKZF1
CASP10	IKZF1
MATK	IKZF1
TACC3	IKZF1
CCDC88C	IKZF1
PRKCH	IKZF1
TNFRSF1B	IKZF1
ARAP2	IKZF1
FAR2	IKZF1
PAG1	IKZF1
MBNL3	IKZF1
PILRA	IKZF1
SNX10	IKZF1
SH3BP2	IKZF1
LYZ	IKZF1
NLRC4	IKZF1
MFNG	IKZF1
CSF2RB	IKZF1
RASSF2	IKZF1
TLR8	IKZF1
RENBP	IKZF1
COTL1	IKZF1
PYCARD	IKZF1
ATP8B4	IKZF1
IL27RA	IKZF1
CPVL	IKZF1
GIMAP2	IKZF1
RASSF4	IKZF1
SPOCK2	IKZF1
LIPA	IKZF1
CTSC	IKZF1
UNC93B1	IKZF1
SLC15A3	IKZF1
TRPV4	IKZF1
SH2B3	IKZF1
CRYBG1	IKZF1
RCAN3	IKZF1
FLVCR2	IKZF1
CCRL2	IKZF1
SH3TC1	IKZF1
PTGER2	IKZF1
SIGLEC9	IKZF1
RIPK3	IKZF1
STARD8	IKZF1
THEMIS2	IKZF1
EMILIN2	IKZF1
PTPRE	IKZF1
GIMAP4	IKZF1
AMPD3	IKZF1
VAV3	IKZF1
DSC2	IKZF1
NPL	IKZF1
PLXNC1	IKZF1
MYO7A	IKZF1
ARRB1	IKZF1
CASP1	IKZF1
BMP2K	IKZF1
GAS2L3	IKZF1
GALNT6	IKZF1
IGSF6	IKZF1
NLRC5	IKZF1
SECTM1	IKZF1
SYTL1	IKZF1
C1orf162	IKZF1
IQGAP2	IKZF1
SLC18B1	IKZF1
PTPRJ	IKZF1
ST14	IKZF1
RGS18	IKZF1
CACNA2D4	IKZF1
FLI1	IKZF1
DAB2	IKZF1
FAM49B	IKZF1
SLAMF8	IKZF1
RNF166	IKZF1
ARHGAP27	IKZF1
HK3	IKZF1
MNDA	IKZF1
FBP1	IKZF1
SPINT1	IKZF1
C2	IKZF1
DPEP2	IKZF1
CD14	IKZF1
MTSS1	IKZF1
OSCAR	IKZF1
PTGER4	IKZF1
C1QB	IKZF1
NRROS	IKZF1
UCP2	IKZF1
PRSS36	IKZF1
DDX60L	IKZF1
RAP2B	IKZF1
P2RY8	IKZF1
ANO9	IKZF1
ARHGAP10	PCYT2
CARMIL1	PCYT2
BCKDHB	PCYT2
CAB39L	PCYT2
CAV1	PCYT2
TCEAL4	PCYT2
SORT1	PCYT2
GPD1L	PCYT2
TMEM237	PCYT2
KLF15	PCYT2
PLXNB1	PCYT2
TCEAL1	PCYT2
ADI1	PCYT2
PRKAR2B	NAT8L
DGAT2	NAT8L
PCK1	NAT8L
SLC7A10	NAT8L
LGALS12	NAT8L
THRSP	NAT8L
AZGP1	NAT8L
AQP7	NAT8L
PLIN1	NAT8L
FABP4	NAT8L
LPL	NAT8L
CIDEA	NAT8L
ADIPOQ	NAT8L
HIGD2A	BCAP31
FUNDC2	BCAP31
CHID1	BCAP31
MATR3	ARL17A
ZBTB25	ARL17A
HEMK1	ARL17A
ZNF141	ARL17A
KMT5C	ARL17A
ANKRD36	ARL17A
RALGPS1	ARL17A
VAMP1	ARL17A
WDPCP	ARL17A
ZNF514	ARL17A
FAM193B	ARL17A
ANKAR	ARL17A
MRNIP	ARL17A
ACOT11	ARL17A
ACP6	ARL17A
ANKZF1	ARL17A
TTC14	ARL17A
LENG8	ARL17A
JMJD7-PLA2G4B	ARL17A
ZNF169	ARL17A
D2HGDH	ARL17A
NPIPA1	ARL17A
TRIM52	ARL17A
RBM12B	ARL17A
ZBTB37	ARL17A
L3MBTL1	ARL17A
PPM1H	CCDC190
LMO7	CCDC190
FGR	EVI2B
STAB1	EVI2B
TACC3	EVI2B
CAPG	EVI2B
FAR2	EVI2B
OSBPL3	EVI2B
STK10	EVI2B
SLC1A3	EVI2B
PILRA	EVI2B
SH3BP2	EVI2B
CASS4	EVI2B
SIGLEC1	EVI2B
NLRC4	EVI2B
TREM2	EVI2B
MFNG	EVI2B
SH3BP1	EVI2B
RASSF2	EVI2B
TLR8	EVI2B
RENBP	EVI2B
ACP5	EVI2B
ATP8B4	EVI2B
FCGRT	EVI2B
IL27RA	EVI2B
EBI3	EVI2B
CEACAM4	EVI2B
CPVL	EVI2B
GIMAP2	EVI2B
LIPA	EVI2B
CTSC	EVI2B
UNC93B1	EVI2B
SLC15A3	EVI2B
CRYBG1	EVI2B
VNN1	EVI2B
VNN2	EVI2B
KIF21B	EVI2B
IGSF21	EVI2B
VAMP8	EVI2B
MFSD1	EVI2B
CSF3R	EVI2B
FLVCR2	EVI2B
PTK2B	EVI2B
CSTA	EVI2B
CCRL2	EVI2B
PTGER2	EVI2B
PSD4	EVI2B
ADGRE2	EVI2B
SIGLEC9	EVI2B
RIPK3	EVI2B
RNASE1	EVI2B
EMILIN2	EVI2B
VAV3	EVI2B
DSC2	EVI2B
CPM	EVI2B
PLXNC1	EVI2B
MYO7A	EVI2B
GAS2L3	EVI2B
GALNT6	EVI2B
IGSF6	EVI2B
TMC6	EVI2B
TNFRSF11A	EVI2B
IQGAP2	EVI2B
SLC18B1	EVI2B
ST14	EVI2B
RGS18	EVI2B
CACNA2D4	EVI2B
TMEM86A	EVI2B
VENTX	EVI2B
FLI1	EVI2B
FAM49B	EVI2B
CMTM7	EVI2B
SLAMF8	EVI2B
ARHGAP27	EVI2B
CCR5	EVI2B
HK3	EVI2B
DENND2D	EVI2B
TNFAIP8L2	EVI2B
RBM47	EVI2B
CTSB	EVI2B
FBP1	EVI2B
FOLR2	EVI2B
SPINT1	EVI2B
