name1	name2
OR10Q1	OR8D2
OR10Q1	OR8D4
OR10Q1	OR8G1
OR10Q1	OR8G3P
OR10Q1	OR8G5
OR10Q1	OR8H1
OR10Q1	OR8H2
OR10Q1	OR8H3
OR10Q1	OR8I2
OR10Q1	OR8J1
OR10Q1	OR8J2
OR10Q1	OR8J3
OR10Q1	OR8K1
OR10Q1	OR8K3
OR10Q1	OR8K5
OR10Q1	OR8S1
OR10Q1	OR8U1
OR10Q1	OR8U8
OR10Q1	OR8U9
OR10Q1	OR9A1P
OR10Q1	OR9A2
OR10Q1	OR9A4
OR10Q1	OR9G1
OR10Q1	OR9G4
OR10Q1	OR9G9
OR10Q1	OR9I1
OR10Q1	OR9K2
OR10Q1	OR9Q1
OR10Q1	OR9Q2
OR10Q1	TAS1R1
OR10Q1	TAS2R1
OR10Q1	TAS2R10
OR10Q1	TAS2R13
OR10Q1	TAS2R14
OR10Q1	TAS2R16
OR10Q1	TAS2R19
OR10Q1	TAS2R20
OR10Q1	TAS2R3
OR10Q1	TAS2R30
OR10Q1	TAS2R31
OR10Q1	TAS2R38
OR10Q1	TAS2R39
OR10Q1	TAS2R40
OR10Q1	TAS2R41
OR10Q1	TAS2R42
OR10Q1	TAS2R43
OR10Q1	TAS2R45
OR10Q1	TAS2R46
OR10Q1	TAS2R50
OR10Q1	TAS2R60
OR10Q1	TAS2R7
OR10Q1	TAS2R8
OR10Q1	TAS2R9
OR10R2	OR10S1
OR10R2	OR10T2
OR10R2	OR10V1
OR10R2	OR10W1
OR10R2	OR10X1
OR10R2	OR10Z1
OR10R2	OR11A1
OR10R2	OR11G2
OR10R2	OR11H1
OR10R2	OR11H12
OR10R2	OR11H2
OR10R2	OR11H4
OR10R2	OR11H6
OR10R2	OR11H7
OR10R2	OR11L1
OR10R2	OR12D1
OR10R2	OR12D2
OR10R2	OR12D3
OR10R2	OR13A1
OR10R2	OR13C2
OR10R2	OR13C3
OR10R2	OR13C4
OR10R2	OR13C5
OR10R2	OR13C7
OR10R2	OR13C8
OR10R2	OR13C9
OR10R2	OR13D1
OR10R2	OR13F1
OR10R2	OR13G1
OR10R2	OR13H1
OR10R2	OR13J1
OR10R2	OR14A16
OR10R2	OR14A2
OR10R2	OR14C36
OR10R2	OR14I1
OR10R2	OR14J1
OR10R2	OR14K1
OR10R2	OR14L1P
OR10R2	OR1A1
OR10R2	OR1A2
OR10R2	OR1B1
OR10R2	OR1C1
OR10R2	OR1D4
OR10R2	OR1D5
OR10R2	OR1E1
OR10R2	OR1E2
OR10R2	OR1E3
OR10R2	OR1F1
OR10R2	OR1F12
OR10R2	OR1F2P
OR10R2	OR1G1
OR10R2	OR1I1
OR10R2	OR1J1
OR10R2	OR1J2
OR10R2	OR1J4
OR10R2	OR1K1
OR10R2	OR1L1
OR10R2	OR1L3
OR10R2	OR1L4
OR10R2	OR1L6
OR10R2	OR1L8
OR10R2	OR1M1
OR10R2	OR1N1
OR10R2	OR1N2
OR10R2	OR1P1
OR10R2	OR1Q1
OR10R2	OR1S1
OR10R2	OR1S2
OR10R2	OR2A1
OR10R2	OR2A12
OR10R2	OR2A14
OR10R2	OR2A2
OR10R2	OR2A25
OR10R2	OR2A4
OR10R2	OR2A5
OR10R2	OR2A7
OR10R2	OR2AE1
OR10R2	OR2AG1
OR10R2	OR2AG2
OR10R2	OR2AJ1
OR10R2	OR2AK2
OR10R2	OR2AP1
OR10R2	OR2AT4
OR10R2	OR2B11
OR10R2	OR2B2
OR10R2	OR2B3
OR10R2	OR2B6
OR10R2	OR2B8P
OR10R2	OR2C1
OR10R2	OR2C3
OR10R2	OR2D2
OR10R2	OR2D3
OR10R2	OR2F1
OR10R2	OR2F2
OR10R2	OR2G2
OR10R2	OR2G3
OR10R2	OR2G6
OR10R2	OR2H1
OR10R2	OR2H2
OR10R2	OR2I1P
OR10R2	OR2J1
OR10R2	OR2J2
OR10R2	OR2J3
OR10R2	OR2K2
OR10R2	OR2L13
OR10R2	OR2L2
OR10R2	OR2L3
OR10R2	OR2L5
OR10R2	OR2L8
OR10R2	OR2M2
OR10R2	OR2M3
OR10R2	OR2M4
OR10R2	OR2M5
OR10R2	OR2M7
OR10R2	OR2S2
OR10R2	OR2T1
OR10R2	OR2T10
OR10R2	OR2T11
OR10R2	OR2T12
OR10R2	OR2T2
OR10R2	OR2T27
OR10R2	OR2T29
OR10R2	OR2T3
OR10R2	OR2T33
OR10R2	OR2T34
OR10R2	OR2T35
OR10R2	OR2T4
OR10R2	OR2T5
OR10R2	OR2T6
OR10R2	OR2T7
OR10R2	OR2T8
OR10R2	OR2V1
OR10R2	OR2V2
OR10R2	OR2W1
OR10R2	OR2W3
OR10R2	OR2W5
OR10R2	OR2W6P
OR10R2	OR2Y1
OR10R2	OR2Z1
OR10R2	OR3A1
OR10R2	OR3A2
OR10R2	OR3A3
OR10R2	OR3A4P
OR10R2	OR4A15
OR10R2	OR4A16
OR10R2	OR4A47
OR10R2	OR4A4P
OR10R2	OR4A5
OR10R2	OR4A8
OR10R2	OR4B1
OR10R2	OR4C11
OR10R2	OR4C12
OR10R2	OR4C13
OR10R2	OR4C15
OR10R2	OR4C16
OR10R2	OR4C3
OR10R2	OR4C45
OR10R2	OR4C46
OR10R2	OR4C5
OR10R2	OR4C6
OR10R2	OR4D1
OR10R2	OR4D10
OR10R2	OR4D11
OR10R2	OR4D2
OR10R2	OR4D5
OR10R2	OR4D6
OR10R2	OR4D9
OR10R2	OR4E1
OR10R2	OR4E2
OR10R2	OR4F15
OR10R2	OR4F16
OR10R2	OR4F17
OR10R2	OR4F21
OR10R2	OR4F4
OR10R2	OR4F5
OR10R2	OR4F6
OR10R2	OR4K1
OR10R2	OR4K13
OR10R2	OR4K14
OR10R2	OR4K15
OR10R2	OR4K17
OR10R2	OR4K2
OR10R2	OR4K3
OR10R2	OR4K5
OR10R2	OR4L1
OR10R2	OR4M1
OR10R2	OR4M2
OR10R2	OR4N2
OR10R2	OR4N4
OR10R2	OR4N5
OR10R2	OR4P4
OR10R2	OR4Q2
OR10R2	OR4Q3
OR10R2	OR4S1
OR10R2	OR4S2
OR10R2	OR4X1
OR10R2	OR4X2
OR10R2	OR51A2
OR10R2	OR51A4
OR10R2	OR51A7
OR10R2	OR51B2
OR10R2	OR51B4
OR10R2	OR51B5
OR10R2	OR51B6
OR10R2	OR51D1
OR10R2	OR51E1
OR10R2	OR51E2
OR10R2	OR51F1
OR10R2	OR51F2
OR10R2	OR51G1
OR10R2	OR51G2
OR10R2	OR51H1
OR10R2	OR51I1
OR10R2	OR51I2
OR10R2	OR51J1
OR10R2	OR51L1
OR10R2	OR51M1
OR10R2	OR51Q1
OR10R2	OR51S1
OR10R2	OR51T1
OR10R2	OR51V1
OR10R2	OR52A1
OR10R2	OR52A4P
OR10R2	OR52A5
OR10R2	OR52B2
OR10R2	OR52B4
OR10R2	OR52B6
OR10R2	OR52D1
OR10R2	OR52E1
OR10R2	OR52E2
OR10R2	OR52E4
OR10R2	OR52E5
OR10R2	OR52E6
OR10R2	OR52E8
OR10R2	OR52H1
OR10R2	OR52I1
OR10R2	OR52I2
OR10R2	OR52J3
OR10R2	OR52K1
OR10R2	OR52K2
OR10R2	OR52L1
OR10R2	OR52L2P
OR10R2	OR52M1
OR10R2	OR52N1
OR10R2	OR52N2
OR10R2	OR52N4
OR10R2	OR52N5
OR10R2	OR52P1P
OR10R2	OR52R1
OR10R2	OR52W1
OR10R2	OR52Z1
OR10R2	OR56A1
OR10R2	OR56A3
OR10R2	OR56A4
OR10R2	OR56A5
OR10R2	OR56B1
OR10R2	OR56B2P
OR10R2	OR56B4
OR10R2	OR5A1
OR10R2	OR5A2
OR10R2	OR5AC1
OR10R2	OR5AC2
OR10R2	OR5AK2
OR10R2	OR5AK3P
OR10R2	OR5AL1
OR10R2	OR5AN1
OR10R2	OR5AP2
OR10R2	OR5AR1
OR10R2	OR5AS1
OR10R2	OR5AU1
OR10R2	OR5B12
OR10R2	OR5B17
OR10R2	OR5B2
OR10R2	OR5B21
OR10R2	OR5B3
OR10R2	OR5C1
OR10R2	OR5D13
OR10R2	OR5D14
OR10R2	OR5D16
OR10R2	OR5D18
OR10R2	OR5F1
OR10R2	OR5G3
OR10R2	OR5H1
OR10R2	OR5H14
OR10R2	OR5H15
OR10R2	OR5H2
OR10R2	OR5H6
OR10R2	OR5H8
OR10R2	OR5I1
OR10R2	OR5J2
OR10R2	OR5K1
OR10R2	OR5K2
OR10R2	OR5K3
OR10R2	OR5K4
OR10R2	OR5L1
OR10R2	OR5L2
OR10R2	OR5M1
OR10R2	OR5M10
OR10R2	OR5M11
OR10R2	OR5M3
OR10R2	OR5M8
OR10R2	OR5M9
OR10R2	OR5P2
OR10R2	OR5P3
OR10R2	OR5R1
OR10R2	OR5T1
OR10R2	OR5T2
OR10R2	OR5T3
OR10R2	OR5V1
OR10R2	OR5W2
OR10R2	OR6A2
OR10R2	OR6B1
OR10R2	OR6B2
OR10R2	OR6B3
OR10R2	OR6C1
OR10R2	OR6C2
OR10R2	OR6C3
OR10R2	OR6C4
OR10R2	OR6C6
OR10R2	OR6C65
OR10R2	OR6C68
OR10R2	OR6C70
OR10R2	OR6C74
OR10R2	OR6C75
OR10R2	OR6C76
OR10R2	OR6F1
OR10R2	OR6J1
OR10R2	OR6K2
OR10R2	OR6K3
OR10R2	OR6K6
OR10R2	OR6M1
OR10R2	OR6N1
OR10R2	OR6N2
OR10R2	OR6P1
OR10R2	OR6Q1
OR10R2	OR6S1
OR10R2	OR6T1
OR10R2	OR6V1
OR10R2	OR6X1
OR10R2	OR6Y1
OR10R2	OR7A10
OR10R2	OR7A17
OR10R2	OR7A2P
OR10R2	OR7A5
OR10R2	OR7C1
OR10R2	OR7C2
OR10R2	OR7D2
OR10R2	OR7D4
OR10R2	OR7E24
OR10R2	OR7G1
OR10R2	OR7G2
OR10R2	OR7G3
OR10R2	OR8A1
OR10R2	OR8B12
OR10R2	OR8B2
OR10R2	OR8B3
OR10R2	OR8B4
OR10R2	OR8B8
OR10R2	OR8D1
OR10R2	OR8D2
OR10R2	OR8D4
OR10R2	OR8G1
OR10R2	OR8G3P
OR10R2	OR8G5
OR10R2	OR8H1
OR10R2	OR8H2
OR10R2	OR8H3
OR10R2	OR8I2
OR10R2	OR8J1
OR10R2	OR8J2
OR10R2	OR8J3
OR10R2	OR8K1
OR10R2	OR8K3
OR10R2	OR8K5
OR10R2	OR8S1
OR10R2	OR8U1
OR10R2	OR8U8
OR10R2	OR8U9
OR10R2	OR9A1P
OR10R2	OR9A2
OR10R2	OR9A4
OR10R2	OR9G1
OR10R2	OR9G4
OR10R2	OR9G9
OR10R2	OR9I1
OR10R2	OR9K2
OR10R2	OR9Q1
OR10R2	OR9Q2
OR10R2	TAS1R1
OR10R2	TAS2R1
OR10R2	TAS2R10
OR10R2	TAS2R13
OR10R2	TAS2R14
OR10R2	TAS2R16
OR10R2	TAS2R19
OR10R2	TAS2R20
OR10R2	TAS2R3
OR10R2	TAS2R30
OR10R2	TAS2R31
OR10R2	TAS2R38
OR10R2	TAS2R39
OR10R2	TAS2R40
OR10R2	TAS2R41
OR10R2	TAS2R42
OR10R2	TAS2R43
OR10R2	TAS2R45
OR10R2	TAS2R46
OR10R2	TAS2R50
OR10R2	TAS2R60
OR10R2	TAS2R7
OR10R2	TAS2R8
OR10R2	TAS2R9
OR10S1	OR10T2
OR10S1	OR10V1
OR10S1	OR10W1
OR10S1	OR10X1
OR10S1	OR10Z1
OR10S1	OR11A1
OR10S1	OR11G2
OR10S1	OR11H1
OR10S1	OR11H12
OR10S1	OR11H2
OR10S1	OR11H6
OR10S1	OR11L1
OR10S1	OR12D1
OR10S1	OR12D2
OR10S1	OR12D3
OR10S1	OR13A1
OR10S1	OR13C2
OR10S1	OR13C3
OR10S1	OR13C4
OR10S1	OR13C5
OR10S1	OR13C6P
OR10S1	OR13C7
OR10S1	OR13C8
OR10S1	OR13C9
OR10S1	OR13D1
OR10S1	OR13G1
OR10S1	OR13H1
OR10S1	OR13J1
OR10S1	OR14A16
OR10S1	OR14A2
OR10S1	OR14C36
OR10S1	OR14I1
OR10S1	OR14J1
OR10S1	OR14K1
OR10S1	OR14L1P
OR10S1	OR1A1
OR10S1	OR1B1
OR10S1	OR1C1
OR10S1	OR1D2
OR10S1	OR1D4
OR10S1	OR1D5
OR10S1	OR1E1
OR10S1	OR1E2
OR10S1	OR1E3
OR10S1	OR1F1
OR10S1	OR1F12
OR10S1	OR1F2P
OR10S1	OR1G1
OR10S1	OR1I1
OR10S1	OR1J1
OR10S1	OR1J2
OR10S1	OR1J4
OR10S1	OR1K1
OR10S1	OR1L1
OR10S1	OR1L3
OR10S1	OR1L4
OR10S1	OR1L6
OR10S1	OR1L8
OR10S1	OR1M1
OR10S1	OR1N1
OR10S1	OR1N2
OR10S1	OR1P1
OR10S1	OR1Q1
OR10S1	OR1S1
OR10S1	OR1S2
OR10S1	OR2A1
OR10S1	OR2A12
OR10S1	OR2A14
OR10S1	OR2A2
OR10S1	OR2A25
OR10S1	OR2A5
OR10S1	OR2A7
OR10S1	OR2AE1
OR10S1	OR2AG1
OR10S1	OR2AG2
OR10S1	OR2AJ1
OR10S1	OR2AK2
OR10S1	OR2AP1
OR10S1	OR2AT4
OR10S1	OR2B11
OR10S1	OR2B2
OR10S1	OR2B3
OR10S1	OR2B6
OR10S1	OR2B8P
OR10S1	OR2C1
OR10S1	OR2C3
OR10S1	OR2D2
OR10S1	OR2D3
OR10S1	OR2F1
OR10S1	OR2F2
OR10S1	OR2G2
OR10S1	OR2G3
OR10S1	OR2G6
OR10S1	OR2H1
OR10S1	OR2I1P
OR10S1	OR2J1
OR10S1	OR2J2
OR10S1	OR2J3
OR10S1	OR2K2
OR10S1	OR2L13
OR10S1	OR2L2
OR10S1	OR2L3
OR10S1	OR2L5
OR10S1	OR2L8
OR10S1	OR2M2
OR10S1	OR2M3
OR10S1	OR2M4
OR10S1	OR2M5
OR10S1	OR2M7
OR10S1	OR2S2
OR10S1	OR2T1
OR10S1	OR2T10
OR10S1	OR2T11
OR10S1	OR2T12
OR10S1	OR2T2
OR10S1	OR2T27
OR10S1	OR2T29
OR10S1	OR2T3
OR10S1	OR2T33
OR10S1	OR2T34
OR10S1	OR2T35
OR10S1	OR2T4
OR10S1	OR2T5
OR10S1	OR2T6
OR10S1	OR2T7
OR10S1	OR2T8
OR10S1	OR2V1
OR10S1	OR2V2
OR10S1	OR2W1
OR10S1	OR2W3
OR10S1	OR2W5
OR10S1	OR2W6P
OR10S1	OR2Y1
OR10S1	OR2Z1
OR10S1	OR3A1
OR10S1	OR3A2
OR10S1	OR3A3
OR10S1	OR3A4P
OR10S1	OR4A15
OR10S1	OR4A16
OR10S1	OR4A47
OR10S1	OR4A4P
OR10S1	OR4A5
OR10S1	OR4A8
OR10S1	OR4B1
OR10S1	OR4C11
OR10S1	OR4C12
OR10S1	OR4C13
OR10S1	OR4C15
OR10S1	OR4C16
OR10S1	OR4C3
OR10S1	OR4C45
OR10S1	OR4C46
OR10S1	OR4C5
OR10S1	OR4C6
OR10S1	OR4D1
OR10S1	OR4D10
OR10S1	OR4D11
OR10S1	OR4D2
OR10S1	OR4D5
OR10S1	OR4D6
OR10S1	OR4D9
OR10S1	OR4E1
OR10S1	OR4E2
OR10S1	OR4F15
OR10S1	OR4F16
OR10S1	OR4F17
OR10S1	OR4F21
OR10S1	OR4F4
OR10S1	OR4F5
OR10S1	OR4F6
OR10S1	OR4K1
OR10S1	OR4K13
OR10S1	OR4K14
OR10S1	OR4K15
OR10S1	OR4K17
OR10S1	OR4K2
OR10S1	OR4K3
OR10S1	OR4K5
OR10S1	OR4L1
OR10S1	OR4M1
OR10S1	OR4M2
OR10S1	OR4N2
OR10S1	OR4N4
OR10S1	OR4N5
OR10S1	OR4P4
OR10S1	OR4Q2
OR10S1	OR4Q3
OR10S1	OR4S1
OR10S1	OR4S2
OR10S1	OR4X1
OR10S1	OR4X2
OR10S1	OR51A2
OR10S1	OR51A4
OR10S1	OR51A7
OR10S1	OR51B2
OR10S1	OR51B4
OR10S1	OR51B5
OR10S1	OR51B6
OR10S1	OR51D1
OR10S1	OR51E1
OR10S1	OR51F1
OR10S1	OR51F2
OR10S1	OR51G1
OR10S1	OR51G2
OR10S1	OR51H1
OR10S1	OR51I1
OR10S1	OR51I2
OR10S1	OR51J1
OR10S1	OR51L1
OR10S1	OR51M1
OR10S1	OR51Q1
OR10S1	OR51S1
OR10S1	OR51T1
OR10S1	OR51V1
OR10S1	OR52A1
OR10S1	OR52A4P
OR10S1	OR52A5
OR10S1	OR52B2
OR10S1	OR52B4
OR10S1	OR52B6
OR10S1	OR52D1
OR10S1	OR52E1
OR10S1	OR52E2
OR10S1	OR52E4
OR10S1	OR52E5
OR10S1	OR52E6
OR10S1	OR52E8
OR10S1	OR52H1
OR10S1	OR52I1
OR10S1	OR52I2
OR10S1	OR52J3
OR10S1	OR52K1
OR10S1	OR52K2
OR10S1	OR52L1
OR10S1	OR52L2P
OR10S1	OR52M1
OR10S1	OR52N1
OR10S1	OR52N2
OR10S1	OR52N4
OR10S1	OR52N5
OR10S1	OR52P1P
OR10S1	OR52R1
OR10S1	OR52W1
OR10S1	OR52Z1
OR10S1	OR56A3
OR10S1	OR56B1
OR10S1	OR56B2P
OR10S1	OR56B4
OR10S1	OR5A1
OR10S1	OR5A2
OR10S1	OR5AC1
OR10S1	OR5AC2
OR10S1	OR5AK2
OR10S1	OR5AK3P
OR10S1	OR5AL1
OR10S1	OR5AN1
OR10S1	OR5AP2
OR10S1	OR5AR1
OR10S1	OR5AS1
OR10S1	OR5AU1
OR10S1	OR5B12
OR10S1	OR5B17
OR10S1	OR5B2
OR10S1	OR5B21
OR10S1	OR5B3
OR10S1	OR5C1
OR10S1	OR5D13
OR10S1	OR5D14
OR10S1	OR5D16
OR10S1	OR5D18
OR10S1	OR5F1
OR10S1	OR5G3
OR10S1	OR5H1
OR10S1	OR5H14
OR10S1	OR5H15
OR10S1	OR5H2
OR10S1	OR5H6
OR10S1	OR5H8
OR10S1	OR5I1
OR10S1	OR5J2
OR10S1	OR5K1
OR10S1	OR5K2
OR10S1	OR5K3
OR10S1	OR5K4
OR10S1	OR5L1
OR10S1	OR5L2
OR10S1	OR5M1
OR10S1	OR5M10
OR10S1	OR5M11
OR10S1	OR5M3
OR10S1	OR5M8
OR10S1	OR5M9
OR10S1	OR5P2
OR10S1	OR5P3
OR10S1	OR5R1
OR10S1	OR5V1
OR10S1	OR5W2
OR10S1	OR6A2
OR10S1	OR6B1
OR10S1	OR6B2
OR10S1	OR6B3
OR10S1	OR6C1
OR10S1	OR6C2
OR10S1	OR6C3
OR10S1	OR6C4
OR10S1	OR6C6
OR10S1	OR6C65
OR10S1	OR6C68
OR10S1	OR6C70
OR10S1	OR6C74
OR10S1	OR6C75
OR10S1	OR6C76
OR10S1	OR6F1
OR10S1	OR6J1
OR10S1	OR6K2
OR10S1	OR6K3
OR10S1	OR6K6
OR10S1	OR6M1
OR10S1	OR6N1
OR10S1	OR6N2
OR10S1	OR6P1
OR10S1	OR6Q1
OR10S1	OR6S1
OR10S1	OR6V1
OR10S1	OR6X1
OR10S1	OR6Y1
OR10S1	OR7A10
OR10S1	OR7A17
OR10S1	OR7A2P
OR10S1	OR7A5
OR10S1	OR7C2
OR10S1	OR7D4
OR10S1	OR7E24
OR10S1	OR7G1
OR10S1	OR7G2
OR10S1	OR7G3
OR10S1	OR8B12
OR10S1	OR8B2
OR10S1	OR8B3
OR10S1	OR8B4
OR10S1	OR8B8
OR10S1	OR8D1
OR10S1	OR8D2
OR10S1	OR8D4
OR10S1	OR8G1
OR10S1	OR8G3P
OR10S1	OR8G5
OR10S1	OR8H1
OR10S1	OR8H2
OR10S1	OR8H3
OR10S1	OR8I2
OR10S1	OR8J1
OR10S1	OR8J2
OR10S1	OR8J3
OR10S1	OR8K1
OR10S1	OR8K3
OR10S1	OR8K5
OR10S1	OR8S1
OR10S1	OR8U1
OR10S1	OR8U8
OR10S1	OR8U9
OR10S1	OR9A1P
OR10S1	OR9A2
OR10S1	OR9A4
OR10S1	OR9G1
OR10S1	OR9G4
OR10S1	OR9G9
OR10S1	OR9I1
OR10S1	OR9K2
OR10S1	OR9Q1
OR10S1	OR9Q2
OR10S1	TAAR5
OR10S1	TAS1R1
OR10S1	TAS1R2
OR10S1	TAS1R3
OR10S1	TAS2R10
OR10S1	TAS2R14
OR10S1	TAS2R16
OR10S1	TAS2R19
OR10S1	TAS2R20
OR10S1	TAS2R3
OR10S1	TAS2R30
OR10S1	TAS2R31
OR10S1	TAS2R38
OR10S1	TAS2R39
OR10S1	TAS2R4
OR10S1	TAS2R40
OR10S1	TAS2R41
OR10S1	TAS2R42
OR10S1	TAS2R43
OR10S1	TAS2R45
OR10S1	TAS2R46
OR10S1	TAS2R5
OR10S1	TAS2R50
OR10S1	TAS2R60
OR10S1	TAS2R7
OR10S1	TAS2R8
OR10S1	TAS2R9
OR10T2	OR10V1
OR10T2	OR10W1
OR10T2	OR10X1
OR10T2	OR10Z1
OR10T2	OR11A1
OR10T2	OR11G2
OR10T2	OR11H1
OR10T2	OR11H12
OR10T2	OR11H2
OR10T2	OR11H4
OR10T2	OR11H6
OR10T2	OR11H7
OR10T2	OR11L1
OR10T2	OR12D1
OR10T2	OR12D2
OR10T2	OR12D3
OR10T2	OR13A1
OR10T2	OR13C2
OR10T2	OR13C3
OR10T2	OR13C4
OR10T2	OR13C5
OR10T2	OR13C7
OR10T2	OR13C8
OR10T2	OR13C9
OR10T2	OR13D1
OR10T2	OR13F1
OR10T2	OR13G1
OR10T2	OR13H1
OR10T2	OR13J1
OR10T2	OR14A16
OR10T2	OR14A2
OR10T2	OR14C36
OR10T2	OR14I1
OR10T2	OR14J1
OR10T2	OR14K1
OR10T2	OR14L1P
OR10T2	OR1A1
OR10T2	OR1A2
OR10T2	OR1B1
OR10T2	OR1C1
OR10T2	OR1D4
OR10T2	OR1D5
OR10T2	OR1E1
OR10T2	OR1E2
OR10T2	OR1E3
OR10T2	OR1F1
OR10T2	OR1F12
OR10T2	OR1F2P
OR10T2	OR1G1
OR10T2	OR1I1
OR10T2	OR1J1
OR10T2	OR1J2
OR10T2	OR1J4
OR10T2	OR1K1
OR10T2	OR1L1
OR10T2	OR1L3
OR10T2	OR1L4
OR10T2	OR1L6
OR10T2	OR1L8
OR10T2	OR1M1
OR10T2	OR1N1
OR10T2	OR1N2
OR10T2	OR1P1
OR10T2	OR1Q1
OR10T2	OR1S1
OR10T2	OR1S2
OR10T2	OR2A1
OR10T2	OR2A12
OR10T2	OR2A14
OR10T2	OR2A2
OR10T2	OR2A25
OR10T2	OR2A4
OR10T2	OR2A5
OR10T2	OR2A7
OR10T2	OR2AE1
OR10T2	OR2AG1
OR10T2	OR2AG2
OR10T2	OR2AJ1
OR10T2	OR2AK2
OR10T2	OR2AP1
OR10T2	OR2AT4
OR10T2	OR2B11
OR10T2	OR2B2
OR10T2	OR2B3
OR10T2	OR2B6
OR10T2	OR2B8P
OR10T2	OR2C1
OR10T2	OR2C3
OR10T2	OR2D2
OR10T2	OR2D3
OR10T2	OR2F1
OR10T2	OR2F2
OR10T2	OR2G2
OR10T2	OR2G3
OR10T2	OR2G6
OR10T2	OR2H1
OR10T2	OR2H2
OR10T2	OR2I1P
OR10T2	OR2J1
OR10T2	OR2J2
OR10T2	OR2J3
OR10T2	OR2K2
OR10T2	OR2L13
OR10T2	OR2L2
OR10T2	OR2L3
OR10T2	OR2L5
OR10T2	OR2L8
OR10T2	OR2M2
OR10T2	OR2M3
OR10T2	OR2M4
OR10T2	OR2M5
OR10T2	OR2M7
OR10T2	OR2S2
OR10T2	OR2T1
OR10T2	OR2T10
OR10T2	OR2T11
OR10T2	OR2T12
OR10T2	OR2T2
OR10T2	OR2T27
OR10T2	OR2T29
OR10T2	OR2T3
OR10T2	OR2T33
OR10T2	OR2T34
OR10T2	OR2T35
OR10T2	OR2T4
OR10T2	OR2T5
OR10T2	OR2T6
OR10T2	OR2T7
OR10T2	OR2T8
OR10T2	OR2V1
OR10T2	OR2V2
OR10T2	OR2W1
OR10T2	OR2W3
OR10T2	OR2W5
OR10T2	OR2W6P
OR10T2	OR2Y1
OR10T2	OR2Z1
OR10T2	OR3A1
OR10T2	OR3A2
OR10T2	OR3A3
OR10T2	OR3A4P
OR10T2	OR4A15
OR10T2	OR4A16
OR10T2	OR4A47
OR10T2	OR4A4P
OR10T2	OR4A5
OR10T2	OR4A8
OR10T2	OR4B1
OR10T2	OR4C11
OR10T2	OR4C12
OR10T2	OR4C13
OR10T2	OR4C15
OR10T2	OR4C16
OR10T2	OR4C3
OR10T2	OR4C45
OR10T2	OR4C46
OR10T2	OR4C5
OR10T2	OR4C6
OR10T2	OR4D1
OR10T2	OR4D10
OR10T2	OR4D11
OR10T2	OR4D2
OR10T2	OR4D5
OR10T2	OR4D6
OR10T2	OR4D9
OR10T2	OR4E1
OR10T2	OR4E2
OR10T2	OR4F15
OR10T2	OR4F16
OR10T2	OR4F17
OR10T2	OR4F21
OR10T2	OR4F4
OR10T2	OR4F5
OR10T2	OR4F6
OR10T2	OR4K1
OR10T2	OR4K13
OR10T2	OR4K14
OR10T2	OR4K15
OR10T2	OR4K17
OR10T2	OR4K2
OR10T2	OR4K3
OR10T2	OR4K5
OR10T2	OR4L1
OR10T2	OR4M1
OR10T2	OR4M2
OR10T2	OR4N2
OR10T2	OR4N4
OR10T2	OR4N5
OR10T2	OR4P4
OR10T2	OR4Q2
OR10T2	OR4Q3
OR10T2	OR4S1
OR10T2	OR4S2
OR10T2	OR4X1
OR10T2	OR4X2
OR10T2	OR51A2
OR10T2	OR51A4
OR10T2	OR51A7
OR10T2	OR51B2
OR10T2	OR51B4
OR10T2	OR51B5
OR10T2	OR51B6
OR10T2	OR51D1
OR10T2	OR51E1
OR10T2	OR51E2
OR10T2	OR51F1
OR10T2	OR51F2
OR10T2	OR51G1
OR10T2	OR51G2
OR10T2	OR51H1
OR10T2	OR51I1
OR10T2	OR51I2
OR10T2	OR51J1
OR10T2	OR51L1
OR10T2	OR51M1
OR10T2	OR51Q1
OR10T2	OR51S1
OR10T2	OR51T1
OR10T2	OR51V1
OR10T2	OR52A1
OR10T2	OR52A4P
OR10T2	OR52A5
OR10T2	OR52B2
OR10T2	OR52B4
OR10T2	OR52B6
OR10T2	OR52D1
OR10T2	OR52E1
OR10T2	OR52E2
OR10T2	OR52E4
OR10T2	OR52E5
OR10T2	OR52E6
OR10T2	OR52E8
OR10T2	OR52H1
OR10T2	OR52I1
OR10T2	OR52I2
OR10T2	OR52J3
OR10T2	OR52K1
OR10T2	OR52K2
OR10T2	OR52L1
OR10T2	OR52L2P
OR10T2	OR52M1
OR10T2	OR52N1
OR10T2	OR52N2
OR10T2	OR52N4
OR10T2	OR52N5
OR10T2	OR52P1P
OR10T2	OR52R1
OR10T2	OR52W1
OR10T2	OR52Z1
OR10T2	OR56A1
OR10T2	OR56A3
OR10T2	OR56A4
OR10T2	OR56A5
OR10T2	OR56B1
OR10T2	OR56B2P
OR10T2	OR56B4
OR10T2	OR5A1
OR10T2	OR5A2
OR10T2	OR5AC1
OR10T2	OR5AC2
OR10T2	OR5AK2
OR10T2	OR5AK3P
OR10T2	OR5AL1
OR10T2	OR5AN1
OR10T2	OR5AP2
OR10T2	OR5AR1
OR10T2	OR5AS1
OR10T2	OR5AU1
OR10T2	OR5B12
OR10T2	OR5B17
OR10T2	OR5B2
OR10T2	OR5B21
OR10T2	OR5B3
OR10T2	OR5C1
OR10T2	OR5D13
OR10T2	OR5D14
OR10T2	OR5D16
OR10T2	OR5D18
OR10T2	OR5F1
OR10T2	OR5G3
