V1	V2
IGLV1-51	IGLV2-23
IGLV1-51	IGLV2-33
IGLV1-51	IGLV2-8
IGLV1-51	IGLV3-1
IGLV1-51	IGLV3-12
IGLV1-51	IGLV3-16
IGLV1-51	IGLV3-19
IGLV1-51	IGLV3-21
IGLV1-51	IGLV3-22
IGLV1-51	IGLV3-25
IGLV1-51	IGLV3-27
IGLV1-51	IGLV4-3
IGLV1-51	IGLV4-60
IGLV1-51	IGLV4-69
IGLV1-51	IGLV5-37
IGLV1-51	IGLV5-45
IGLV1-51	IGLV6-57
IGLV1-51	IGLV7-43
IGLV1-51	IGLV7-46
IGLV1-51	IGLV8-61
IGLV1-51	LYN
IGLV10-54	IGLV11-55
IGLV10-54	IGLV2-11
IGLV10-54	IGLV2-14
IGLV10-54	IGLV2-18
IGLV10-54	IGLV2-23
IGLV10-54	IGLV2-33
IGLV10-54	IGLV2-8
IGLV10-54	IGLV3-1
IGLV10-54	IGLV3-12
IGLV10-54	IGLV3-16
IGLV10-54	IGLV3-19
IGLV10-54	IGLV3-21
IGLV10-54	IGLV3-22
IGLV10-54	IGLV3-25
IGLV10-54	IGLV3-27
IGLV10-54	IGLV4-3
IGLV10-54	IGLV4-60
IGLV10-54	IGLV4-69
IGLV10-54	IGLV5-37
IGLV10-54	IGLV5-45
IGLV10-54	IGLV6-57
IGLV10-54	IGLV7-43
IGLV10-54	IGLV7-46
IGLV10-54	IGLV8-61
IGLV11-55	IGLV2-11
IGLV11-55	IGLV2-14
IGLV11-55	IGLV2-18
IGLV11-55	IGLV2-23
IGLV11-55	IGLV2-33
IGLV11-55	IGLV2-8
IGLV11-55	IGLV3-1
IGLV11-55	IGLV3-12
IGLV11-55	IGLV3-16
IGLV11-55	IGLV3-19
IGLV11-55	IGLV3-21
IGLV11-55	IGLV3-22
IGLV11-55	IGLV3-25
IGLV11-55	IGLV3-27
IGLV11-55	IGLV4-3
IGLV11-55	IGLV4-60
IGLV11-55	IGLV4-69
IGLV11-55	IGLV5-37
IGLV11-55	IGLV5-45
IGLV11-55	IGLV6-57
IGLV11-55	IGLV7-43
IGLV11-55	IGLV7-46
IGLV11-55	IGLV8-61
IGLV2-11	IGLV2-14
IGLV2-11	IGLV2-18
IGLV2-11	IGLV2-23
IGLV2-11	IGLV2-33
IGLV2-11	IGLV2-8
IGLV2-11	IGLV3-1
IGLV2-11	IGLV3-12
IGLV2-11	IGLV3-16
IGLV2-11	IGLV3-19
IGLV2-11	IGLV3-21
IGLV2-11	IGLV3-22
IGLV2-11	IGLV3-25
IGLV2-11	IGLV3-27
IGLV2-11	IGLV4-3
IGLV2-11	IGLV4-60
IGLV2-11	IGLV4-69
IGLV2-11	IGLV5-37
IGLV2-11	IGLV5-45
IGLV2-11	IGLV6-57
IGLV2-11	IGLV7-43
IGLV2-11	IGLV7-46
IGLV2-11	IGLV8-61
IGLV2-11	LYN
IGLV2-14	IGLV2-18
IGLV2-14	IGLV2-23
IGLV2-14	IGLV2-33
IGLV2-14	IGLV2-8
IGLV2-14	IGLV3-1
IGLV2-14	IGLV3-12
IGLV2-14	IGLV3-16
IGLV2-14	IGLV3-19
IGLV2-14	IGLV3-21
IGLV2-14	IGLV3-22
IGLV2-14	IGLV3-25
IGLV2-14	IGLV3-27
IGLV2-14	IGLV4-3
IGLV2-14	IGLV4-60
IGLV2-14	IGLV4-69
IGLV2-14	IGLV5-37
IGLV2-14	IGLV5-45
IGLV2-14	IGLV6-57
IGLV2-14	IGLV7-43
IGLV2-14	IGLV7-46
IGLV2-14	IGLV8-61
IGLV2-14	LYN
IGLV2-18	IGLV2-23
IGLV2-18	IGLV2-33
IGLV2-18	IGLV2-8
IGLV2-18	IGLV3-1
IGLV2-18	IGLV3-12
IGLV2-18	IGLV3-16
IGLV2-18	IGLV3-19
IGLV2-18	IGLV3-21
IGLV2-18	IGLV3-22
IGLV2-18	IGLV3-25
IGLV2-18	IGLV3-27
IGLV2-18	IGLV4-3
IGLV2-18	IGLV4-60
IGLV2-18	IGLV4-69
IGLV2-18	IGLV5-37
IGLV2-18	IGLV5-45
IGLV2-18	IGLV6-57
IGLV2-18	IGLV7-43
IGLV2-18	IGLV7-46
IGLV2-18	IGLV8-61
IGLV2-23	IGLV2-33
IGLV2-23	IGLV2-8
IGLV2-23	IGLV3-1
IGLV2-23	IGLV3-12
IGLV2-23	IGLV3-16
IGLV2-23	IGLV3-19
IGLV2-23	IGLV3-21
IGLV2-23	IGLV3-22
IGLV2-23	IGLV3-25
IGLV2-23	IGLV3-27
IGLV2-23	IGLV4-3
IGLV2-23	IGLV4-60
IGLV2-23	IGLV4-69
IGLV2-23	IGLV5-37
IGLV2-23	IGLV5-45
IGLV2-23	IGLV6-57
IGLV2-23	IGLV7-43
IGLV2-23	IGLV7-46
IGLV2-23	IGLV8-61
IGLV2-23	LYN
IGLV2-33	IGLV2-8
IGLV2-33	IGLV3-1
IGLV2-33	IGLV3-12
IGLV2-33	IGLV3-16
IGLV2-33	IGLV3-19
IGLV2-33	IGLV3-21
IGLV2-33	IGLV3-22
IGLV2-33	IGLV3-25
IGLV2-33	IGLV3-27
IGLV2-33	IGLV4-3
IGLV2-33	IGLV4-60
IGLV2-33	IGLV4-69
IGLV2-33	IGLV5-37
IGLV2-33	IGLV5-45
IGLV2-33	IGLV6-57
IGLV2-33	IGLV7-43
IGLV2-33	IGLV7-46
IGLV2-33	IGLV8-61
IGLV2-8	IGLV3-1
IGLV2-8	IGLV3-12
IGLV2-8	IGLV3-16
IGLV2-8	IGLV3-19
IGLV2-8	IGLV3-21
IGLV2-8	IGLV3-22
IGLV2-8	IGLV3-25
IGLV2-8	IGLV3-27
IGLV2-8	IGLV4-3
IGLV2-8	IGLV4-60
IGLV2-8	IGLV4-69
IGLV2-8	IGLV5-37
IGLV2-8	IGLV5-45
IGLV2-8	IGLV6-57
IGLV2-8	IGLV7-43
IGLV2-8	IGLV7-46
IGLV2-8	IGLV8-61
IGLV2-8	LYN
IGLV3-1	IGLV3-12
IGLV3-1	IGLV3-16
IGLV3-1	IGLV3-19
IGLV3-1	IGLV3-21
IGLV3-1	IGLV3-22
IGLV3-1	IGLV3-25
IGLV3-1	IGLV3-27
IGLV3-1	IGLV4-3
IGLV3-1	IGLV4-60
IGLV3-1	IGLV4-69
IGLV3-1	IGLV5-37
IGLV3-1	IGLV5-45
IGLV3-1	IGLV6-57
IGLV3-1	IGLV7-43
IGLV3-1	IGLV7-46
IGLV3-1	IGLV8-61
IGLV3-1	LYN
IGLV3-12	IGLV3-16
IGLV3-12	IGLV3-19
IGLV3-12	IGLV3-21
IGLV3-12	IGLV3-22
IGLV3-12	IGLV3-25
IGLV3-12	IGLV3-27
IGLV3-12	IGLV4-3
IGLV3-12	IGLV4-60
IGLV3-12	IGLV4-69
IGLV3-12	IGLV5-37
IGLV3-12	IGLV5-45
IGLV3-12	IGLV6-57
IGLV3-12	IGLV7-43
IGLV3-12	IGLV7-46
IGLV3-12	IGLV8-61
IGLV3-16	IGLV3-19
IGLV3-16	IGLV3-21
IGLV3-16	IGLV3-22
IGLV3-16	IGLV3-25
IGLV3-16	IGLV3-27
IGLV3-16	IGLV4-3
IGLV3-16	IGLV4-60
IGLV3-16	IGLV4-69
IGLV3-16	IGLV5-37
IGLV3-16	IGLV5-45
IGLV3-16	IGLV6-57
IGLV3-16	IGLV7-43
IGLV3-16	IGLV7-46
IGLV3-16	IGLV8-61
IGLV3-19	IGLV3-21
IGLV3-19	IGLV3-22
IGLV3-19	IGLV3-25
IGLV3-19	IGLV3-27
IGLV3-19	IGLV4-3
IGLV3-19	IGLV4-60
IGLV3-19	IGLV4-69
IGLV3-19	IGLV5-37
IGLV3-19	IGLV5-45
IGLV3-19	IGLV6-57
IGLV3-19	IGLV7-43
IGLV3-19	IGLV7-46
IGLV3-19	IGLV8-61
IGLV3-19	LYN
IGLV3-21	IGLV3-22
IGLV3-21	IGLV3-25
IGLV3-21	IGLV3-27
IGLV3-21	IGLV4-3
IGLV3-21	IGLV4-60
IGLV3-21	IGLV4-69
IGLV3-21	IGLV5-37
IGLV3-21	IGLV5-45
IGLV3-21	IGLV6-57
IGLV3-21	IGLV7-43
IGLV3-21	IGLV7-46
IGLV3-21	IGLV8-61
IGLV3-21	LYN
IGLV3-22	IGLV3-25
IGLV3-22	IGLV3-27
IGLV3-22	IGLV4-3
IGLV3-22	IGLV4-60
IGLV3-22	IGLV4-69
IGLV3-22	IGLV5-37
IGLV3-22	IGLV5-45
IGLV3-22	IGLV6-57
IGLV3-22	IGLV7-43
IGLV3-22	IGLV7-46
IGLV3-22	IGLV8-61
IGLV3-25	IGLV3-27
IGLV3-25	IGLV4-3
IGLV3-25	IGLV4-60
IGLV3-25	IGLV4-69
IGLV3-25	IGLV5-37
IGLV3-25	IGLV5-45
IGLV3-25	IGLV6-57
IGLV3-25	IGLV7-43
IGLV3-25	IGLV7-46
IGLV3-25	IGLV8-61
IGLV3-25	LYN
IGLV3-27	IGLV4-3
IGLV3-27	IGLV4-60
IGLV3-27	IGLV4-69
IGLV3-27	IGLV5-37
IGLV3-27	IGLV5-45
IGLV3-27	IGLV6-57
IGLV3-27	IGLV7-43
IGLV3-27	IGLV7-46
IGLV3-27	IGLV8-61
IGLV3-27	LYN
IGLV4-3	IGLV4-60
IGLV4-3	IGLV4-69
IGLV4-3	IGLV5-37
IGLV4-3	IGLV5-45
IGLV4-3	IGLV6-57
IGLV4-3	IGLV7-43
IGLV4-3	IGLV7-46
IGLV4-3	IGLV8-61
IGLV4-60	IGLV4-69
IGLV4-60	IGLV5-37
IGLV4-60	IGLV5-45
IGLV4-60	IGLV6-57
IGLV4-60	IGLV7-43
IGLV4-60	IGLV7-46
IGLV4-60	IGLV8-61
IGLV4-69	IGLV5-37
IGLV4-69	IGLV5-45
IGLV4-69	IGLV6-57
IGLV4-69	IGLV7-43
IGLV4-69	IGLV7-46
IGLV4-69	IGLV8-61
IGLV5-37	IGLV5-45
IGLV5-37	IGLV6-57
IGLV5-37	IGLV7-43
IGLV5-37	IGLV7-46
IGLV5-37	IGLV8-61
IGLV5-45	IGLV6-57
IGLV5-45	IGLV7-43
IGLV5-45	IGLV7-46
IGLV5-45	IGLV8-61
IGLV6-57	IGLV7-43
IGLV6-57	IGLV7-46
IGLV6-57	IGLV8-61
IGLV6-57	LYN
IGLV7-43	IGLV7-46
IGLV7-43	IGLV8-61
IGLV7-43	LYN
IGLV7-46	IGLV8-61
IHH	SHH
IKBKB	IKBKG
IKBKB	IRAK1
IKBKB	IRAK2
IKBKB	IRAK4
IKBKB	JUN
IKBKB	LY96
IKBKB	MAP2K1
IKBKB	MAP2K3
IKBKB	MAP2K4
IKBKB	MAP2K6
IKBKB	MAP2K7
IKBKB	MAP3K1
IKBKB	MAP3K7
IKBKB	MAP3K8
IKBKB	MAPK1
IKBKB	MAPK10
IKBKB	MAPK11
IKBKB	MAPK14
IKBKB	MAPK3
IKBKB	MAPK7
IKBKB	MAPK8
IKBKB	MAPK9
IKBKB	MAPKAPK2
IKBKB	MAPKAPK3
IKBKB	MEF2A
IKBKB	MEF2C
IKBKB	MYD88
IKBKB	NFKB1
IKBKB	NFKB2
IKBKB	NFKBIA
IKBKB	NFKBIB
IKBKB	NKIRAS1
IKBKB	NKIRAS2
IKBKB	NOD1
IKBKB	NOD2
IKBKB	PELI1
IKBKB	PELI2
IKBKB	PELI3
IKBKB	PPP2CA
IKBKB	PPP2CB
IKBKB	PPP2R1A
IKBKB	PPP2R1B
IKBKB	PPP2R5D
IKBKB	RELA
IKBKB	RIPK1
IKBKB	RIPK2
IKBKB	RIPK3
IKBKB	RPS27A
IKBKB	RPS6KA1
IKBKB	RPS6KA2
IKBKB	RPS6KA3
IKBKB	RPS6KA5
IKBKB	S100A12
IKBKB	S100B
IKBKB	SAA1
IKBKB	SKP1
IKBKB	SQSTM1
IKBKB	TAB1
IKBKB	TAB2
IKBKB	TAB3
IKBKB	TICAM1
IKBKB	TLR3
IKBKB	TLR4
IKBKB	TNFAIP3
IKBKB	TNIP2
IKBKB	TRAF3
IKBKB	TRAF6
IKBKB	UBA52
IKBKB	UBB
IKBKB	UBC
IKBKB	UBE2D1
IKBKB	UBE2D2
IKBKB	UBE2D3
IKBKB	UBE2N
IKBKB	UBE2V1
IKBKB	VRK3
IKBKB	porB
IKBKE	IKBKG
IKBKE	IRF3
IKBKE	IRF7
IKBKE	NFKB2
IKBKE	NFKBIA
IKBKE	RELA
IKBKE	RPS27A
IKBKE	TANK
IKBKE	TBK1
IKBKE	TRAF3
IKBKE	UBA52
IKBKE	UBB
IKBKE	UBC
IKBKG	IRAK1
IKBKG	IRAK2
IKBKG	IRAK4
IKBKG	JUN
IKBKG	LY96
IKBKG	MAP2K1
IKBKG	MAP2K3
IKBKG	MAP2K4
IKBKG	MAP2K6
IKBKG	MAP2K7
IKBKG	MAP3K1
IKBKG	MAP3K7
IKBKG	MAP3K8
IKBKG	MAPK1
IKBKG	MAPK10
IKBKG	MAPK11
IKBKG	MAPK14
IKBKG	MAPK3
IKBKG	MAPK7
IKBKG	MAPK8
IKBKG	MAPK9
IKBKG	MAPKAPK2
IKBKG	MAPKAPK3
IKBKG	MAVS
IKBKG	MEF2A
IKBKG	MEF2C
IKBKG	MYD88
IKBKG	NFKB1
IKBKG	NFKB2
IKBKG	NFKBIA
IKBKG	NFKBIB
IKBKG	NKIRAS1
IKBKG	NKIRAS2
IKBKG	NOD1
IKBKG	NOD2
IKBKG	OTUD7B
IKBKG	PELI1
IKBKG	PELI2
IKBKG	PELI3
IKBKG	PPP2CA
IKBKG	PPP2CB
IKBKG	PPP2R1A
IKBKG	PPP2R1B
IKBKG	PPP2R5D
IKBKG	PSMA1
IKBKG	PSMA2
IKBKG	PSMA3
IKBKG	PSMA4
IKBKG	PSMA5
IKBKG	PSMA6
IKBKG	PSMA7
IKBKG	PSMA8
IKBKG	PSMB1
IKBKG	PSMB10
IKBKG	PSMB11
IKBKG	PSMB2
IKBKG	PSMB3
IKBKG	PSMB4
IKBKG	PSMB5
IKBKG	PSMB6
IKBKG	PSMB7
IKBKG	PSMB8
IKBKG	PSMB9
IKBKG	PSMC1
IKBKG	PSMC2
IKBKG	PSMC3
IKBKG	PSMC4
IKBKG	PSMC5
IKBKG	PSMC6
IKBKG	PSMD1
IKBKG	PSMD10
IKBKG	PSMD11
IKBKG	PSMD12
IKBKG	PSMD13
IKBKG	PSMD14
IKBKG	PSMD2
IKBKG	PSMD3
IKBKG	PSMD4
IKBKG	PSMD5
IKBKG	PSMD6
IKBKG	PSMD7
IKBKG	PSMD8
IKBKG	PSMD9
IKBKG	PSME1
IKBKG	PSME2
IKBKG	PSME3
IKBKG	PSME4
IKBKG	PSMF1
IKBKG	RELA
IKBKG	RIPK1
IKBKG	RIPK2
IKBKG	RIPK3
IKBKG	RNF135
IKBKG	RPS27A
IKBKG	RPS6KA1
IKBKG	RPS6KA2
IKBKG	RPS6KA3
IKBKG	RPS6KA5
IKBKG	S100A12
IKBKG	S100B
IKBKG	SAA1
IKBKG	SEM1
IKBKG	SKP1
IKBKG	TAB1
IKBKG	TAB2
IKBKG	TAB3
IKBKG	TICAM1
IKBKG	TLR3
IKBKG	TLR4
IKBKG	TNFAIP3
IKBKG	TNIP2
IKBKG	TRAF2
IKBKG	TRAF3
IKBKG	TRAF6
IKBKG	UBA52
IKBKG	UBB
IKBKG	UBC
IKBKG	UBE2D1
IKBKG	UBE2D2
IKBKG	UBE2D3
IKBKG	UBE2N
IKBKG	UBE2V1
IKBKG	USP2
IKBKG	USP21
IKBKG	USP4
IKBKG	VRK3
IKBKG	porB
IL12A	JAK1
IL12A	TYK2
IL12B	TYK2
IL18	IL1A
IL18	IL1B
IL1A	IL1B
IL1A	NFKB1
IL1A	RELA
IL1A	STAT3
IL1B	NFKB1
IL1B	RELA
IL2	IL2RA
IL2	IL3
IL2RA	IL3
IL2RB	IL2RG
IL2RB	JAK3
IL2RG	JAK1
IL2RG	JAK3
IL2RG	SHC1
IL33	TRAF6
IL6	IL6R
IL6	IL6ST
IL6	JAK1
IL6	JAK2
IL6	MAPK1
IL6	MAPK3
IL6	PTPN11
IL6	STAT3
IL6	TYK2
IL6R	IL6ST
IL6R	JAK1
IL6R	JAK2
IL6R	PTPN11
IL6R	TYK2
IL6ST	JAK1
IL6ST	JAK2
IL6ST	PTPN11
IL6ST	TYK2
INCENP	ITGB3BP
INCENP	KIF18A
INCENP	KIF2A
INCENP	KIF2B
INCENP	KIF2C
INCENP	KNL1
INCENP	KNTC1
INCENP	MAD1L1
INCENP	MAD2L1
INCENP	MAPRE1
INCENP	MIS12
INCENP	NDC80
INCENP	NDE1
INCENP	NDEL1
INCENP	NSL1
INCENP	NUDC
INCENP	NUF2
INCENP	NUP107
INCENP	NUP133
INCENP	NUP160
INCENP	NUP37
INCENP	NUP43
INCENP	NUP85
INCENP	NUP98
INCENP	PAFAH1B1
INCENP	PLK1
INCENP	PMF1
INCENP	PPP1CC
INCENP	PPP2CA
INCENP	PPP2CB
INCENP	PPP2R1A
INCENP	PPP2R1B
INCENP	PPP2R5A
INCENP	PPP2R5B
INCENP	PPP2R5C
INCENP	PPP2R5D
INCENP	PPP2R5E
INCENP	RANBP2
INCENP	RANGAP1
INCENP	RCC2
INCENP	RPS27
INCENP	SEC13
INCENP	SEH1L
INCENP	SGO1
INCENP	SGO2
INCENP	SKA1
INCENP	SKA2
INCENP	SPC24
INCENP	SPC25
INCENP	SPDL1
INCENP	TAOK1
INCENP	XPO1
INCENP	ZW10
INCENP	ZWILCH
INCENP	ZWINT
INHBA	INHBB
INO80	INO80B
INO80	INO80C
INO80	INO80D
INO80	INO80E
INO80	MCRS1
INO80	NFRKB
INO80	RAD23A
INO80	RAD23B
INO80	RPS27A
INO80	RUVBL1
INO80	TFPT
INO80	UBA52
INO80	UBB
INO80	UBC
INO80	YY1
INO80B	INO80C
INO80B	INO80D
INO80B	INO80E
INO80B	MCRS1
INO80B	NFRKB
INO80B	RAD23A
INO80B	RAD23B
INO80B	RPS27A
INO80B	RUVBL1
INO80B	TFPT
INO80B	UBA52
INO80B	UBB
INO80B	UBC
INO80B	YY1
INO80C	INO80D
INO80C	INO80E
INO80C	MCRS1
INO80C	NFRKB
INO80C	RAD23A
INO80C	RAD23B
INO80C	RPS27A
INO80C	RUVBL1
INO80C	TFPT
INO80C	UBA52
INO80C	UBB
INO80C	UBC
INO80C	YY1
INO80D	INO80E
INO80D	MCRS1
INO80D	NFRKB
INO80D	RAD23A
INO80D	RAD23B
INO80D	RPS27A
INO80D	RUVBL1
INO80D	TFPT
INO80D	UBA52
INO80D	UBB
INO80D	UBC
INO80D	YY1
INO80E	MCRS1
INO80E	NFRKB
INO80E	RAD23A
INO80E	RAD23B
INO80E	RPS27A
INO80E	RUVBL1
INO80E	TFPT
INO80E	UBA52
INO80E	UBB
INO80E	UBC
INO80E	YY1
INPP4A	INPP4B
INPP4A	OCRL
INPP4A	SYNJ1
INPP4B	OCRL
INPP4B	SYNJ1
INPP5B	OCRL
INPP5D	INPP5J
INPP5D	INPPL1
INPP5D	LCK
INPP5D	OCRL
INPP5D	PIK3CA
INPP5D	PIK3CB
INPP5D	PIK3CD
INPP5D	PIK3R1
INPP5D	PIK3R2
INPP5D	PIK3R3
INPP5D	PLCG1
INPP5D	PTEN
INPP5D	PTPN6
INPP5D	SYNJ1
INPP5J	OCRL
INPP5J	SYNJ1
INPPL1	OCRL
INPPL1	PIK3CA
INPPL1	PIK3CB
INPPL1	PIK3CD
INPPL1	PIK3R1
INPPL1	PIK3R2
INPPL1	PIK3R3
INPPL1	SYNJ1
INS	INSR
INS	IRS1
INS	IRS2
INS	SLC2A2
INSR	IRS1
INSR	IRS2
IQGAP1	ITGA2B
IQGAP1	ITGB3
IQGAP1	JAK2
IQGAP1	KRAS
IQGAP1	KSR1
IQGAP1	KSR2
IQGAP1	MAP2K1
IQGAP1	MAP2K2
IQGAP1	MAP3K11
IQGAP1	MAPK1
IQGAP1	MAPK3
IQGAP1	MARK3
IQGAP1	NRAS
IQGAP1	PEBP1
IQGAP1	PHB
IQGAP1	RAF1
IQGAP1	RAP1A
IQGAP1	RAP1B
IQGAP1	SRC
IQGAP1	TLN1
IQGAP1	VCL
IQGAP1	VWF
IQGAP1	YWHAB
IRAK1	IRAK2
IRAK1	IRAK4
IRAK1	JUN
IRAK1	MAP2K1
IRAK1	MAP2K3
IRAK1	MAP2K4
IRAK1	MAP2K6
IRAK1	MAP2K7
IRAK1	MAP3K7
IRAK1	MAP3K8
IRAK1	MAPK1
IRAK1	MAPK10
IRAK1	MAPK11
IRAK1	MAPK14
IRAK1	MAPK3
IRAK1	MAPK7
IRAK1	MAPK8
IRAK1	MAPK9
IRAK1	MAPKAPK2
IRAK1	MAPKAPK3
IRAK1	MEF2A
IRAK1	MEF2C
IRAK1	MYD88
IRAK1	NFKB1
IRAK1	NFKB2
IRAK1	NFKBIA
IRAK1	NFKBIB
IRAK1	NKIRAS1
IRAK1	NKIRAS2
IRAK1	NOD1
IRAK1	NOD2
IRAK1	PELI1
IRAK1	PELI2
IRAK1	PELI3
IRAK1	PPP2CA
IRAK1	PPP2CB
IRAK1	PPP2R1A
IRAK1	PPP2R1B
IRAK1	PPP2R5D
IRAK1	RELA
IRAK1	RIPK2
IRAK1	RPS27A
IRAK1	RPS6KA1
IRAK1	RPS6KA2
IRAK1	RPS6KA3
IRAK1	RPS6KA5
IRAK1	S100A12
IRAK1	S100B
IRAK1	SAA1
IRAK1	SKP1
IRAK1	SQSTM1
IRAK1	TAB1
IRAK1	TAB2
IRAK1	TAB3
IRAK1	TNIP2
IRAK1	TRAF6
IRAK1	UBA52
IRAK1	UBB
IRAK1	UBC
IRAK1	UBE2N
IRAK1	UBE2V1
IRAK1	VRK3
IRAK2	IRAK4
IRAK2	JUN
IRAK2	MAP2K1
IRAK2	MAP2K3
IRAK2	MAP2K4
IRAK2	MAP2K6
IRAK2	MAP2K7
IRAK2	MAP3K7
IRAK2	MAP3K8
IRAK2	MAPK1
IRAK2	MAPK10
IRAK2	MAPK11
IRAK2	MAPK14
IRAK2	MAPK3
IRAK2	MAPK7
IRAK2	MAPK8
IRAK2	MAPK9
IRAK2	MAPKAPK2
IRAK2	MAPKAPK3
IRAK2	MEF2C
IRAK2	MYD88
IRAK2	NFKB1
IRAK2	NFKB2
IRAK2	NFKBIA
IRAK2	NFKBIB
IRAK2	NKIRAS1
IRAK2	NKIRAS2
IRAK2	NOD1
IRAK2	NOD2
IRAK2	PPP2CA
IRAK2	PPP2CB
IRAK2	PPP2R1A
IRAK2	PPP2R1B
IRAK2	PPP2R5D
IRAK2	RELA
IRAK2	RIPK2
IRAK2	RPS27A
IRAK2	RPS6KA1
IRAK2	RPS6KA2
IRAK2	RPS6KA3
IRAK2	RPS6KA5
IRAK2	S100B
IRAK2	SAA1
IRAK2	SKP1
IRAK2	TAB1
IRAK2	TAB2
IRAK2	TAB3
IRAK2	TNIP2
IRAK2	TRAF6
IRAK2	UBA52
IRAK2	UBB
IRAK2	UBC
IRAK2	UBE2N
IRAK2	UBE2V1
IRAK4	JUN
IRAK4	MAP2K1
IRAK4	MAP2K4
IRAK4	MAP2K6
IRAK4	MAP3K7
IRAK4	MAP3K8
IRAK4	MAPK1
IRAK4	MAPK11
IRAK4	MAPK14
IRAK4	MAPK3
IRAK4	MAPK7
IRAK4	MAPK8
IRAK4	MAPKAPK2
IRAK4	MEF2C
IRAK4	MYD88
IRAK4	NFKB1
IRAK4	NFKB2
IRAK4	NFKBIA
IRAK4	NFKBIB
IRAK4	NKIRAS1
IRAK4	NKIRAS2
IRAK4	NOD1
IRAK4	NOD2
IRAK4	PELI1
IRAK4	PELI2
IRAK4	PELI3
IRAK4	PPP2CA
IRAK4	PPP2CB
IRAK4	PPP2R1A
IRAK4	PPP2R1B
IRAK4	PPP2R5D
IRAK4	RELA
IRAK4	RIPK2
IRAK4	RPS27A
IRAK4	RPS6KA1
IRAK4	RPS6KA2
IRAK4	RPS6KA3
IRAK4	S100A12
IRAK4	S100B
IRAK4	SAA1
IRAK4	SKP1
IRAK4	TAB1
IRAK4	TAB2
IRAK4	TAB3
IRAK4	TNIP2
IRAK4	TRAF6
IRAK4	UBA52
IRAK4	UBB
IRAK4	UBC
IRAK4	UBE2N
IRAK4	UBE2V1
IRAK4	porB
IRF3	IRF7
IRF3	ISG15
IRF3	PIN1
IRF3	RPS27A
IRF3	TBK1
IRF3	TRAF3
IRF3	TRIM21
IRF3	TRIM25
IRF3	UBA52
IRF3	UBA7
IRF3	UBB
IRF3	UBC
IRF3	UBE2L6
IRF7	NFKB1
IRF7	NFKB2
IRF7	RELA
IRF7	RPS27A
IRF7	TBK1
IRF7	TICAM1
IRF7	TRAF3
IRF7	TRAF6
IRF7	UBA52
IRF7	UBB
IRF7	UBC
IRS1	IRS2
IRS1	KL
IRS1	KLB
IRS1	KRAS
IRS1	MAPK1
IRS1	MAPK3
IRS1	NRAS
IRS1	PDGFA
IRS1	PDGFB
IRS1	PDPK1
IRS1	PIK3C3
IRS1	PIK3CA
IRS1	PIK3CB
IRS1	PIK3R1
IRS1	PIK3R2
IRS1	PIK3R3
IRS1	PIK3R4
IRS1	PTPN11
IRS1	RHOG
IRS1	SHC1
IRS1	SOS1
IRS1	SRC
IRS1	THEM4
IRS1	TRIB3
IRS2	JAK2
IRS2	KL
IRS2	KLB
IRS2	KRAS
IRS2	MAPK1
IRS2	MAPK3
IRS2	NRAS
IRS2	PDGFA
IRS2	PDGFB
IRS2	PDPK1
IRS2	PIK3C3
IRS2	PIK3CA
IRS2	PIK3CB
IRS2	PIK3CD
IRS2	PIK3R1
IRS2	PIK3R2
IRS2	PIK3R3
IRS2	PIK3R4
IRS2	PTPN11
IRS2	RHOG
IRS2	SHC1
IRS2	SOS1
IRS2	SRC
IRS2	THEM4
IRS2	TRIB3
ISG15	KPNA1
ISG15	KPNA2
ISG15	KPNA3
ISG15	KPNA4
ISG15	KPNA5
ISG15	KPNA7
ISG15	KPNB1
ISG15	NDC1
ISG15	NS
ISG15	NUP107
ISG15	NUP133
ISG15	NUP153
ISG15	NUP155
ISG15	NUP160
ISG15	NUP188
ISG15	NUP205
ISG15	NUP210
ISG15	NUP214
ISG15	NUP35
ISG15	NUP37
ISG15	NUP43
ISG15	NUP50
ISG15	NUP54
ISG15	NUP58
ISG15	NUP62
ISG15	NUP85
ISG15	NUP88
ISG15	NUP93
ISG15	NUP98
ISG15	NUPL2
ISG15	PIN1
ISG15	POM121
ISG15	POM121C
ISG15	RAE1
ISG15	RANBP2
ISG15	RPS27A
ISG15	SEC13
ISG15	SEH1L
ISG15	TPR
ISG15	TRIM25
ISG15	UBA52
ISG15	UBA7
ISG15	UBB
ISG15	UBC
ISG15	UBE2L6
ISY1	POLR2A
ISY1	POLR2B
ISY1	POLR2C
ISY1	POLR2D
ISY1	POLR2E
ISY1	POLR2F
ISY1	POLR2G
ISY1	POLR2H
ISY1	POLR2I
ISY1	POLR2J
ISY1	POLR2K
ISY1	POLR2L
ISY1	PPIE
ISY1	PRPF19
ISY1	XAB2
ITCH	NUMB
ITCH	PSMA1
ITCH	PSMA2
ITCH	PSMA3
ITCH	PSMA4
ITCH	PSMA5
ITCH	PSMA6
ITCH	PSMA7
ITCH	PSMB1
ITCH	PSMB10
ITCH	PSMB2
ITCH	PSMB3
ITCH	PSMB4
ITCH	PSMB5
ITCH	PSMB6
ITCH	PSMB7
ITCH	PSMB8
ITCH	PSMB9
ITCH	PSMC1
ITCH	PSMC2
ITCH	PSMC3
ITCH	PSMC4
ITCH	PSMC5
ITCH	PSMC6
ITCH	PSMD1
ITCH	PSMD10
ITCH	PSMD11
ITCH	PSMD12
